"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"04.09.2003","Thu","3.21875","3.47625","3.64633","3.66250","3.67969","3.79141","4.08375"
"03.09.2003","Wed","3.39578","3.51500","3.65000","3.66328","3.67500","3.76750","4.07750"
"02.09.2003","Tue","3.55938","3.62875","3.65000","3.65578","3.66938","3.75125","4.06656"
"01.09.2003","Mon","4.23625","3.81188","3.65078","3.64828","3.65453","3.71609","4.00500"
"29.08.2003","Fri","3.64938","3.68344","3.62063","3.62625","3.63188","3.70250","3.98000"
"28.08.2003","Thu","3.14953","3.50000","3.57500","3.58672","3.60492","3.68844","3.95375"
"27.08.2003","Wed","3.69156","3.72375","3.59047","3.59172","3.60242","3.67250","3.94219"
"26.08.2003","Tue","3.62813","3.68906","3.53641","3.55250","3.57750","3.66625","3.96609"
"22.08.2003","Fri","3.06031","3.50000","3.49125","3.52875","3.56625","3.65375","3.94250"
"21.08.2003","Thu","3.00000","3.31813","3.45875","3.48125","3.51000","3.62125","3.90000"
"20.08.2003","Wed","3.00000","3.18344","3.43344","3.46375","3.49375","3.59563","3.85125"
"19.08.2003","Tue","4.38375","3.66703","3.49125","3.49313","3.50750","3.60938","3.86875"
"18.08.2003","Mon","4.49250","3.69313","3.49125","3.49500","3.50813","3.59313","3.85125"
"15.08.2003","Fri","3.50000","3.61063","3.46813","3.48063","3.50000","3.58125","3.82750"
"14.08.2003","Thu","4.48250","3.63375","3.46734","3.48250","3.50000","3.58063","3.85047"
"13.08.2003","Wed","4.37938","3.56094","3.46125","3.47625","3.49750","3.57406","3.81281"
"12.08.2003","Tue","4.25000","3.63938","3.47125","3.48375","3.50500","3.60500","3.86250"
"11.08.2003","Mon","3.75000","3.54625","3.45500","3.47234","3.49500","3.57625","3.80375"
"08.08.2003","Fri","2.99375","3.31094","3.43594","3.45789","3.49000","3.55875","3.75875"
"07.08.2003","Thu","3.00000","3.25375","3.43500","3.45789","3.49000","3.57750","3.80000"
"06.08.2003","Wed","3.06063","3.25375","3.43844","3.45914","3.48875","3.59422","3.85422"
"05.08.2003","Tue","3.50000","3.39250","3.44344","3.45852","3.48375","3.57125","3.80375"
"04.08.2003","Mon","3.02375","3.31688","3.44375","3.46250","3.48250","3.58125","3.81750"
"01.08.2003","Fri","3.00000","3.32188","3.43149","3.45250","3.47125","3.55500","3.76750"
"31.07.2003","Thu","3.17125","3.25000","3.41203","3.43375","3.44125","3.45625","3.56188"
"30.07.2003","Wed","3.11688","3.25625","3.41625","3.43375","3.44375","3.46039","3.57875"
"29.07.2003","Tue","3.06563","3.25000","3.42500","3.43375","3.44125","3.45250","3.55211"
"28.07.2003","Mon","3.11031","3.32656","3.43625","3.44469","3.44625","3.45164","3.54016"
"25.07.2003","Fri","3.00000","3.38125","3.43469","3.43719","3.43719","3.44539","3.52766"
"24.07.2003","Thu","2.94156","3.24625","3.38250","3.39453","3.40703","3.42719","3.49500"
"23.07.2003","Wed","2.88688","3.04156","3.33625","3.37438","3.39125","3.39000","3.41625"
"22.07.2003","Tue","3.62875","3.30969","3.39875","3.40203","3.41203","3.42969","3.45859"
"21.07.2003","Mon","2.92813","3.13750","3.38500","3.39625","3.40578","3.41375","3.42125"
"18.07.2003","Fri","2.89125","3.12875","3.38250","3.40000","3.40578","3.40578","3.40203"
"17.07.2003","Thu","3.00000","3.19188","3.40000","3.40750","3.41500","3.40875","3.40125"
"16.07.2003","Wed","3.60875","3.32313","3.42000","3.43219","3.43719","3.43219","3.43844"
"15.07.2003","Tue","3.00000","3.24375","3.41203","3.43094","3.43344","3.42250","3.39500"
"14.07.2003","Mon","3.86813","3.57484","3.46359","3.45859","3.45734","3.43844","3.41875"
"11.07.2003","Fri","2.93813","3.31938","3.43594","3.44750","3.45625","3.44125","3.42250"
"10.07.2003","Thu","4.04625","3.63500","3.61563","3.60000","3.58750","3.53625","3.52750"
"09.07.2003","Wed","4.25375","3.75000","3.62938","3.61000","3.59750","3.53750","3.52625"
"08.07.2003","Tue","4.00000","3.77500","3.62875","3.60875","3.59500","3.54750","3.54625"
"07.07.2003","Mon","4.08813","3.75000","3.62125","3.60250","3.59250","3.54500","3.53750"
"04.07.2003","Fri","3.13000","3.62188","3.60375","3.60625","3.59875","3.54625","3.53500"
"03.07.2003","Thu","3.48750","3.62063","3.63125","3.61938","3.60625","3.54625","3.53141"
"02.07.2003","Wed","3.95750","3.74625","3.67375","3.64883","3.62938","3.54375","3.51500"
"01.07.2003","Tue","3.50000","3.80141","3.68219","3.65625","3.63750","3.54625","3.51625"
"30.06.2003","Mon","3.33078","3.69094","3.66875","3.65750","3.64125","3.56625","3.55875"
"27.06.2003","Fri","3.15500","3.63625","3.67125","3.66125","3.64500","3.58500","3.58750"
"26.06.2003","Thu","3.17531","3.61125","3.68094","3.66000","3.64250","3.57625","3.55656"
"25.06.2003","Wed","3.18656","3.50625","3.67750","3.65703","3.63063","3.54500","3.48375"
"24.06.2003","Tue","3.20594","3.56063","3.68031","3.65516","3.63438","3.54563","3.48500"
"23.06.2003","Mon","3.25000","3.53500","3.65625","3.63750","3.62750","3.54563","3.48625"
"20.06.2003","Fri","3.19063","3.40969","3.62813","3.62563","3.62250","3.54586","3.48000"
"19.06.2003","Thu","3.30391","3.38828","3.63500","3.63000","3.62875","3.55625","3.49875"
"18.06.2003","Wed","3.97625","3.63063","3.66125","3.64953","3.63875","3.58375","3.54375"
"17.06.2003","Tue","3.25000","3.50000","3.64875","3.64375","3.63500","3.56781","3.52750"
"16.06.2003","Mon","3.22125","3.49375","3.65000","3.64375","3.63625","3.55656","3.48500"
"13.06.2003","Fri","4.13000","3.93719","3.70625","3.67250","3.65453","3.57750","3.51875"
"12.06.2003","Thu","4.12875","3.85188","3.69188","3.66266","3.65266","3.57688","3.51750"
"11.06.2003","Wed","3.57656","3.67594","3.67250","3.65703","3.64750","3.57750","3.50625"
"10.06.2003","Tue","4.50000","3.90250","3.71625","3.68656","3.66688","3.58125","3.52313"
"09.06.2003","Mon","3.84969","3.81219","3.70750","3.68469","3.66375","3.58000","3.52375"
"06.06.2003","Fri","4.25000","3.88438","3.71875","3.68344","3.66500","3.58625","3.55906"
"05.06.2003","Thu","4.37875","3.81063","3.68281","3.64938","3.62688","3.57438","3.56594"
"04.06.2003","Wed","4.62313","3.88188","3.68594","3.64453","3.62375","3.55625","3.52625"
"03.06.2003","Tue","3.34094","3.69609","3.66078","3.64625","3.62625","3.55875","3.53016"
"02.06.2003","Mon","4.50000","3.92938","3.69094","3.65203","3.62313","3.55875","3.53516"
"30.05.2003","Fri","4.25000","3.95000","3.68969","3.65453","3.62563","3.55000","3.50625"
"29.05.2003","Thu","4.61313","3.97875","3.69469","3.65578","3.62938","3.56281","3.54375"
"28.05.2003","Wed","3.53500","3.75000","3.66750","3.64750","3.62688","3.56406","3.54016"
"27.05.2003","Tue","3.50000","3.69375","3.66875","3.64500","3.62250","3.54125","3.48500"
"23.05.2003","Fri","3.25000","3.48750","3.66063","3.64438","3.62250","3.54500","3.49125"
"22.05.2003","Thu","3.88063","3.64688","3.67625","3.65500","3.63000","3.55375","3.51125"
"21.05.2003","Wed","3.25000","3.50000","3.66203","3.65250","3.63000","3.55250","3.50500"
"20.05.2003","Tue","3.25000","3.52516","3.67188","3.67000","3.66250","3.60375","3.57625"
"19.05.2003","Mon","3.34375","3.51250","3.67500","3.67500","3.66875","3.59797","3.56156"
"16.05.2003","Fri","3.40500","3.68563","3.69500","3.68219","3.66875","3.61688","3.60500"
"15.05.2003","Thu","4.46219","3.82625","3.71109","3.68094","3.66875","3.63375","3.63703"
"14.05.2003","Wed","4.25000","3.81063","3.70000","3.67875","3.66750","3.65328","3.68969"
"13.05.2003","Tue","3.62438","3.72750","3.69000","3.67375","3.66375","3.63875","3.64828"
"12.05.2003","Mon","4.50000","3.93844","3.73500","3.68219","3.66625","3.63000","3.63750"
"09.05.2003","Fri","3.88063","3.87813","3.71109","3.67750","3.66250","3.64508","3.66250"
"08.05.2003","Thu","3.29250","3.45125","3.60375","3.60125","3.59875","3.54250","3.52766"
"07.05.2003","Wed","4.62625","3.86688","3.64250","3.61875","3.60125","3.53391","3.50625"
"06.05.2003","Tue","3.25000","3.56063","3.59750","3.59375","3.59313","3.54375","3.52766"
"02.05.2003","Fri","3.12563","3.28625","3.57875","3.59375","3.59375","3.53266","3.50875"
"01.05.2003","Thu","3.13250","3.25000","3.58375","3.59422","3.59672","3.53125","3.50375"
"30.04.2003","Wed","3.62750","3.44438","3.63063","3.62813","3.62188","3.56156","3.56031"
"29.04.2003","Tue","4.54781","3.81688","3.68000","3.65453","3.63375","3.56156","3.55375"
"28.04.2003","Mon","4.61563","3.89375","3.68844","3.66000","3.63875","3.55500","3.51750"
"25.04.2003","Fri","3.14469","3.61688","3.66375","3.64875","3.63750","3.56750","3.53641"
"24.04.2003","Thu","3.20250","3.55781","3.66016","3.64828","3.64188","3.58563","3.58625"
"23.04.2003","Wed","3.21125","3.44594","3.64953","3.64875","3.64625","3.59234","3.60797"
"22.04.2003","Tue","3.26375","3.50375","3.66125","3.65750","3.65125","3.59375","3.60125"
"17.04.2003","Thu","3.38688","3.51000","3.67500","3.66750","3.65953","3.61000","3.62438"
"16.04.2003","Wed","3.50000","3.56094","3.68969","3.67906","3.66563","3.64750","3.69031"
"15.04.2003","Tue","4.42031","3.85563","3.74188","3.69875","3.67375","3.65250","3.72188"
"14.04.2003","Mon","4.50000","3.95125","3.74875","3.70734","3.67125","3.64250","3.72875"
"11.04.2003","Fri","3.26500","3.75000","3.69500","3.67500","3.64625","3.59422","3.62938"
"10.04.2003","Thu","3.30500","3.71469","3.67500","3.64625","3.62563","3.54500","3.54250"
"09.04.2003","Wed","3.25000","3.63438","3.67000","3.64625","3.62938","3.56031","3.57625"
"08.04.2003","Tue","3.19500","3.68594","3.67000","3.65203","3.63063","3.56875","3.59672"
"07.04.2003","Mon","3.21750","3.50000","3.66500","3.65203","3.63188","3.57875","3.60875"
"04.04.2003","Fri","3.43313","3.57594","3.65750","3.65078","3.63750","3.56000","3.54875"
"03.04.2003","Thu","4.12125","3.86469","3.68719","3.66203","3.64578","3.57875","3.59422"
"02.04.2003","Wed","3.58781","3.69375","3.67969","3.66000","3.65078","3.56750","3.55375"
"01.04.2003","Tue","4.43375","3.88750","3.70500","3.66875","3.65328","3.55750","3.52375"
"31.03.2003","Mon","4.55125","3.94094","3.70500","3.67750","3.65703","3.59500","3.56875"
"28.03.2003","Fri","3.75000","3.81063","3.69625","3.67188","3.66016","3.62438","3.62688"
"27.03.2003","Thu","4.01500","3.75000","3.69625","3.67250","3.66078","3.63188","3.64828"
"26.03.2003","Wed","4.00000","3.79500","3.70375","3.66750","3.66250","3.64750","3.69375"
"25.03.2003","Tue","4.37625","3.89375","3.70359","3.66500","3.65453","3.64000","3.66375"
"24.03.2003","Mon","3.14906","3.44594","3.65953","3.65453","3.65328","3.65203","3.72930"
"21.03.2003","Fri","3.12625","3.38750","3.64625","3.65453","3.65578","3.64828","3.72055"
"20.03.2003","Thu","3.13000","3.39000","3.64203","3.65078","3.65203","3.63500","3.67500"
"19.03.2003","Wed","3.60125","3.69031","3.70000","3.67344","3.64953","3.62188","3.64875"
"18.03.2003","Tue","3.44438","3.67719","3.69750","3.67000","3.64578","3.59734","3.60047"
"17.03.2003","Mon","4.50000","3.92016","3.73250","3.68344","3.64375","3.55969","3.53391"
"14.03.2003","Fri","3.25000","3.63000","3.69375","3.67250","3.64500","3.58625","3.56406"
"13.03.2003","Thu","4.12313","3.84469","3.71500","3.67625","3.64750","3.55156","3.50125"
"12.03.2003","Wed","4.75000","3.94875","3.73813","3.68469","3.64750","3.52641","3.45500"
"11.03.2003","Tue","4.62688","3.90938","3.73125","3.68344","3.64500","3.51750","3.44250"
"10.03.2003","Mon","4.49375","3.97000","3.72875","3.68094","3.65000","3.52641","3.45125"
"07.03.2003","Fri","4.30875","4.00000","3.72500","3.68969","3.66500","3.56281","3.47750"
"06.03.2003","Thu","3.83484","3.75000","3.68469","3.66875","3.65000","3.56156","3.48375"
"05.03.2003","Wed","4.38500","3.87875","3.69500","3.67500","3.66078","3.56406","3.47734"
"04.03.2003","Tue","3.73250","3.69063","3.69344","3.68219","3.66750","3.57375","3.49875"
"03.03.2003","Mon","4.25000","3.96750","3.72375","3.70125","3.68219","3.58422","3.51250"
"28.02.2003","Fri","3.39375","3.63000","3.70625","3.70000","3.68344","3.59797","3.53266"
"27.02.2003","Thu","3.63313","3.70750","3.71688","3.70063","3.68094","3.58625","3.52125"
"26.02.2003","Wed","3.87688","3.75000","3.72875","3.70859","3.68844","3.60375","3.53016"
"25.02.2003","Tue","3.24500","3.56438","3.71609","3.70375","3.68469","3.59922","3.52016"
"24.02.2003","Mon","4.25375","3.94500","3.74625","3.71609","3.69344","3.61688","3.54000"
"21.02.2003","Fri","3.75375","3.82031","3.73500","3.70734","3.69500","3.64000","3.58125"
"20.02.2003","Thu","3.63500","3.74500","3.70359","3.69375","3.68594","3.64375","3.58250"
"19.02.2003","Wed","3.14500","3.45000","3.68469","3.68594","3.69031","3.66375","3.61938"
"18.02.2003","Tue","3.27250","3.53375","3.69094","3.69500","3.69375","3.66500","3.62438"
"17.02.2003","Mon","3.50375","3.65250","3.70375","3.70125","3.70000","3.66500","3.62438"
"14.02.2003","Fri","3.68219","3.74375","3.71484","3.70375","3.69875","3.65250","3.60750"
"13.02.2003","Thu","3.92594","3.69313","3.70223","3.70473","3.70723","3.65000","3.59422"
"12.02.2003","Wed","4.59750","3.71250","3.74500","3.73625","3.72875","3.65875","3.60938"
"11.02.2003","Tue","4.42750","3.82563","3.77000","3.75000","3.73805","3.68375","3.64750"
"10.02.2003","Mon","4.33625","3.96219","3.77875","3.75000","3.74125","3.68125","3.63875"
"07.02.2003","Fri","3.31094","3.61000","3.73500","3.73375","3.72750","3.67125","3.62563"
"06.02.2003","Thu","3.62438","3.80156","3.93219","3.94469","3.94750","3.90203","3.87313"
"05.02.2003","Wed","3.43813","3.64500","3.92094","3.94750","3.95125","3.90000","3.87250"
"04.02.2003","Tue","3.50000","3.70625","3.95750","3.96750","3.96625","3.92594","3.89453"
"03.02.2003","Mon","4.74500","4.25000","4.02063","3.99750","3.98250","3.94250","3.92969"
"31.01.2003","Fri","4.21750","4.12063","3.99375","3.97250","3.96250","3.92594","3.90203"
"30.01.2003","Thu","3.44469","3.86125","3.94625","3.95250","3.95250","3.92375","3.90703"
"29.01.2003","Wed","3.41297","3.75000","3.92906","3.93469","3.93594","3.90625","3.88000"
"28.01.2003","Tue","3.39125","3.63500","3.92625","3.93594","3.93844","3.92625","3.91375"
"27.01.2003","Mon","3.38000","3.62563","3.92000","3.93719","3.93844","3.92469","3.91250"
"24.01.2003","Fri","3.44313","3.61813","3.93094","3.95984","3.97234","3.96234","3.96609"
"23.01.2003","Thu","3.44750","3.59875","3.93781","3.96609","3.97625","3.97500","3.98680"
"22.01.2003","Wed","3.50000","3.63438","3.92375","3.95609","3.96484","3.96234","3.96734"
"21.01.2003","Tue","3.39750","3.59719","3.92500","3.96297","3.97375","3.97250","3.98125"
"20.01.2003","Mon","3.44063","3.68656","3.92969","3.96359","3.97375","3.96750","3.97375"
"17.01.2003","Fri","3.40000","3.56094","3.92125","3.96234","3.97500","3.97375","3.99625"
"16.01.2003","Thu","3.50000","3.63313","3.94750","3.98063","3.99375","3.99938","4.02375"
"15.01.2003","Wed","4.36500","4.17219","4.02625","4.01625","4.01250","4.00125","4.02766"
"14.01.2003","Tue","4.34188","4.12875","4.02250","4.01000","4.00875","3.99750","4.02000"
"13.01.2003","Mon","3.56563","3.97875","3.99688","3.99625","3.99625","3.98875","4.01125"
"10.01.2003","Fri","4.33500","4.22969","4.01750","4.01000","4.00375","3.98250","4.00000"
"09.01.2003","Thu","3.75000","3.93938","3.97484","3.97609","3.97609","3.96297","3.96484"
"08.01.2003","Wed","3.71625","3.90125","3.97875","3.99375","3.99750","3.99000","4.00320"
"07.01.2003","Tue","4.50625","4.12500","4.00875","4.00375","4.00250","4.00000","4.02750"
"06.01.2003","Mon","4.15313","4.03125","4.00250","4.00125","4.00125","3.99625","4.02250"
"03.01.2003","Fri","4.00000","4.00000","4.00375","4.00625","4.00750","4.00000","4.03625"
"02.01.2003","Thu","4.81438","4.25000","4.04375","4.02625","4.01445","3.98250","3.99000"
"31.12.2002","Tue","4.99250","4.35750","4.05500","4.03266","4.02250","3.99000","3.99375"
"30.12.2002","Mon","4.92125","4.28500","4.05000","4.02766","4.02000","3.99500","4.00125"
"27.12.2002","Fri","3.91469","4.10813","4.03875","4.02766","4.02250","4.01125","4.03875"
"24.12.2002","Tue","4.75000","4.38438","4.07625","4.04750","4.03266","4.02375","4.07625"
"23.12.2002","Mon","5.00000","4.33375","4.06750","4.04000","4.02766","4.02250","4.07906"
"20.12.2002","Fri","4.86688","4.29250","4.03000","4.02125","4.01445","4.01195","4.06031"
"19.12.2002","Thu","4.73750","4.10313","4.01445","4.01320","4.01320","4.01570","4.08922"
"18.12.2002","Wed","4.84563","4.11750","4.01875","4.01320","4.01570","4.02000","4.11000"
"17.12.2002","Tue","4.37688","4.01750","3.99875","4.00125","4.01258","4.01945","4.11125"
"16.12.2002","Mon","4.41313","4.12938","4.00250","4.00500","4.00945","4.01000","4.08797"
"13.12.2002","Fri","3.35813","3.80375","3.96984","3.98625","3.99750","4.00695","4.07625"
"12.12.2002","Thu","3.61875","3.82844","3.96859","3.99250","4.00125","4.02000","4.11125"
"11.12.2002","Wed","3.37906","3.75000","3.95375","3.98375","4.00000","4.02500","4.13063"
"10.12.2002","Tue","4.26875","4.07188","3.99125","3.99625","4.00695","4.01750","4.11625"
"09.12.2002","Mon","4.82344","4.25000","4.00875","4.00875","4.01445","4.02516","4.14578"
"06.12.2002","Fri","4.50000","4.25000","4.00625","4.00750","4.01570","4.04461","4.19625"
"05.12.2002","Thu","4.74375","3.99375","3.97625","4.00000","4.01500","4.04750","4.21375"
"04.12.2002","Wed","4.24375","4.00000","3.98250","4.00250","4.01750","4.06156","4.24750"
"03.12.2002","Tue","3.78750","3.93656","3.97750","4.01000","4.02516","4.07922","4.26891"
"02.12.2002","Mon","4.82469","4.29500","4.02891","4.03641","4.04141","4.09172","4.28516"
"29.11.2002","Fri","4.00500","4.06625","4.00000","4.01570","4.03141","4.08547","4.27250"
"28.11.2002","Thu","4.40469","4.09438","3.99625","4.01125","4.03016","4.09172","4.28391"
"27.11.2002","Wed","3.61750","3.90375","3.94500","3.98500","4.00250","4.03891","4.18469"
"26.11.2002","Tue","3.31813","3.81094","3.93344","3.97625","3.99625","4.03516","4.18469"
"25.11.2002","Mon","3.30000","3.67594","3.92625","3.96859","3.99750","4.03766","4.18969"
"22.11.2002","Fri","3.31688","3.61000","3.91250","3.96484","3.99305","4.03516","4.16500"
"21.11.2002","Thu","3.30625","3.69750","3.92719","3.97109","3.99250","4.03141","4.16375"
"20.11.2002","Wed","3.35375","3.58594","3.91500","3.95734","3.97625","4.00250","4.10750"
"19.11.2002","Tue","3.73500","3.75000","3.94469","3.97234","3.98750","4.00625","4.10750"
"18.11.2002","Mon","4.63875","4.10094","3.99375","3.99625","3.99875","4.02750","4.13063"
"15.11.2002","Fri","3.41688","3.77625","3.95250","3.97484","3.98742","4.01875","4.12313"
"14.11.2002","Thu","3.89250","3.89313","3.97688","3.98375","3.98875","4.01000","4.10328"
"13.11.2002","Wed","4.03375","4.00000","3.97875","3.98000","3.98188","3.98813","4.06375"
"12.11.2002","Tue","3.50000","3.76125","3.95234","3.96172","3.96484","3.96234","4.02891"
"11.11.2002","Mon","4.87813","4.25375","4.01750","3.98930","3.97875","3.96234","4.03141"
"08.11.2002","Fri","3.88063","4.00000","3.96000","3.95875","3.96000","3.96500","4.04625"
"07.11.2002","Thu","3.25000","3.64250","3.82750","3.83734","3.84047","3.85375","3.94875"
"06.11.2002","Wed","3.31781","3.64750","3.88813","3.90328","3.91500","3.92313","3.99750"
"05.11.2002","Tue","3.34438","3.65125","3.89703","3.90703","3.91500","3.91750","3.97375"
"04.11.2002","Mon","3.39078","3.73500","3.91750","3.92125","3.92594","3.92719","3.98000"
"01.11.2002","Fri","3.41922","3.75000","3.92344","3.93250","3.93594","3.93563","3.96859"
"31.10.2002","Thu","3.47625","3.75000","3.94219","3.94625","3.95000","3.94375","3.97875"
"30.10.2002","Wed","4.27750","4.11625","3.98000","3.97375","3.96609","3.94750","3.97750"
"29.10.2002","Tue","3.75000","3.91188","3.97500","3.97250","3.97500","3.96250","3.99375"
